date,Afghanistan,Albania,Algeria,Andorra,Angola,Antigua and Barbuda,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bhutan,Bolivia,Bosnia and Herzegovina,Botswana,Brazil,Brunei,Bulgaria,Burkina Faso,Burundi,Cabo Verde,Cambodia,Cameroon,Canada,Cape Verde,Cayman Islands,Central African Republic,Chad,Channel Islands,Chile,China,Colombia,Comoros,Congo,Costa Rica,Croatia,Cuba,Curacao,Cyprus,Czech Republic,Czechia,Denmark,Diamond Princess,Djibouti,Dominica,Dominican Republic,Ecuador,Egypt,El Salvador,Equatorial Guinea,Eritrea,Estonia,Eswatini,Ethiopia,Faroe Islands,Fiji,Finland,France,French Guiana,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guadeloupe,Guam,Guatemala,Guernsey,Guinea,Guinea-Bissau,Guyana,Haiti,Holy See,Honduras,Hong Kong,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Ivory Coast,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Lesotho,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,MS Zaandam,Macau,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Martinique,Mauritania,Mauritius,Mayotte,Mexico,Moldova,Monaco,Mongolia,Montenegro,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,New Zealand,Nicaragua,Niger,Nigeria,North Macedonia,Norway,Oman,Others,Pakistan,Palestine,Panama,Papua New Guinea,Paraguay,Peru,Philippines,Poland,Portugal,Puerto Rico,Qatar,Reunion,Romania,Russia,Rwanda,Saint Barthelemy,Saint Kitts and Nevis,Saint Lucia,Saint Martin,Saint Vincent and the Grenadines,San Marino,Sao Tome and Principe,Saudi Arabia,Senegal,Serbia,Seychelles,Sierra Leone,Singapore,Slovakia,Slovenia,Somalia,South Africa,South Korea,South Sudan,Spain,Sri Lanka,St. Martin,Sudan,Suriname,Sweden,Switzerland,Syria,Taipei and environs,Taiwan,Tajikistan,Tanzania,Thailand,Timor-Leste,Togo,Trinidad and Tobago,Tunisia,Turkey,Uganda,Ukraine,United Arab Emirates,United Kingdom,United States,Uruguay,Uzbekistan,Vatican City,Venezuela,Vietnam,Western Sahara,Yemen,Zambia,Zimbabwe
2020-04-24,1.0,0.0,8.0,3.0,0.0,0.0,11.0,3.0,,4.0,8.0,1.0,0.0,0.0,4.0,0.0,3.0,189.0,0.0,0.0,0.0,1.0,1.0,0.0,373.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,145.0,,,0.0,0.0,,6.0,0.0,10.0,,0.0,0.0,1.0,6.0,,1.0,,4.0,9.0,0.0,0.0,0.0,2.0,16.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,5.0,390.0,,1.0,0.0,0.0,185.0,1.0,,5.0,,0.0,,,0.0,,0.0,0.0,0.0,1.0,0.0,8.0,,23.0,0.0,59.0,42.0,93.0,3.0,220.0,2.0,420.0,0.0,1.0,17.0,,0.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,152.0,4.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,112.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,,16.0,0.0,8.0,0.0,0.0,62.0,15.0,40.0,34.0,,0.0,,22.0,60.0,0.0,,0.0,0.0,,0.0,0.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,367.0,0.0,,0.0,0.0,131.0,40.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,109.0,0.0,6.0,8.0,776.0,1995.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-25,4.0,0.0,4.0,0.0,0.0,0.0,9.0,1.0,,1.0,6.0,0.0,0.0,0.0,9.0,0.0,4.0,238.0,0.0,0.0,0.0,2.0,2.0,0.0,353.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,163.0,,,0.0,0.0,,7.0,0.0,8.0,,3.0,0.0,3.0,2.0,,0.0,,4.0,15.0,0.0,0.0,0.0,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,369.0,,0.0,0.0,0.0,117.0,0.0,,0.0,,0.0,,,2.0,,1.0,0.0,0.0,0.0,0.0,4.0,,0.0,0.0,45.0,31.0,76.0,0.0,49.0,5.0,415.0,0.0,0.0,15.0,,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,,3.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,2.0,0.0,0.0,1.0,,0.0,0.0,,84.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,,16.0,-2.0,5.0,0.0,0.0,66.0,17.0,30.0,26.0,,0.0,,34.0,66.0,0.0,,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,2.0,0.0,378.0,0.0,,1.0,0.0,40.0,10.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,8.0,7.0,814.0,1806.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-26,3.0,1.0,6.0,0.0,0.0,0.0,7.0,0.0,,3.0,6.0,0.0,0.0,0.0,5.0,0.0,5.0,177.0,0.0,0.0,0.0,4.0,2.0,0.0,229.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,114.0,,,0.0,0.0,,8.0,1.0,11.0,,0.0,0.0,1.0,3.0,,0.0,,2.0,4.0,0.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,,0.0,4.0,242.0,,0.0,0.0,1.0,99.0,1.0,,4.0,,0.0,,,2.0,,0.0,1.0,1.0,0.0,0.0,0.0,,10.0,0.0,56.0,23.0,60.0,1.0,24.0,2.0,260.0,0.0,0.0,12.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,46.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,67.0,1.0,0.0,2.0,5.0,2.0,0.0,0.0,,12.0,0.0,6.0,0.0,0.0,28.0,7.0,11.0,23.0,,0.0,,18.0,66.0,0.0,,0.0,0.0,,0.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,5.0,1.0,1.0,0.0,288.0,0.0,,4.0,0.0,2.0,11.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,8.0,5.0,413.0,1126.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-27,7.0,0.0,7.0,0.0,0.0,0.0,5.0,1.0,,0.0,7.0,1.0,0.0,0.0,7.0,0.0,3.0,113.0,0.0,0.0,0.0,3.0,1.0,0.0,317.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,178.0,,,0.0,0.0,,9.0,0.0,9.0,,0.0,0.0,4.0,2.0,,1.0,,3.0,5.0,0.0,0.0,0.0,4.0,87.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,3.0,437.0,,0.0,0.0,0.0,150.0,0.0,,2.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,,8.0,0.0,58.0,22.0,96.0,1.0,15.0,3.0,333.0,0.0,0.0,13.0,,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,,83.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,,11.0,0.0,2.0,0.0,0.0,54.0,10.0,27.0,25.0,,0.0,,22.0,47.0,0.0,,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,1.0,0.0,331.0,0.0,,1.0,0.0,80.0,55.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,95.0,0.0,11.0,6.0,363.0,1378.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-28,1.0,2.0,5.0,1.0,0.0,0.0,10.0,1.0,,6.0,20.0,0.0,0.0,0.0,3.0,0.0,4.0,124.0,0.0,0.0,0.0,0.0,3.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.0,,,0.0,2.0,,9.0,0.0,16.0,,4.0,0.0,4.0,2.0,,0.0,,4.0,7.0,0.0,0.0,0.0,4.0,208.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,6.0,367.0,,0.0,0.0,0.0,188.0,5.0,,2.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,,11.0,0.0,69.0,8.0,71.0,2.0,57.0,6.0,382.0,0.0,0.0,9.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,3.0,1.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,,0.0,0.0,,135.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,2.0,4.0,6.0,1.0,0.0,,20.0,0.0,0.0,0.0,0.0,72.0,19.0,34.0,20.0,,0.0,,22.0,73.0,0.0,,0.0,0.0,,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,3.0,2.0,0.0,301.0,0.0,,3.0,0.0,81.0,34.0,0.0,,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,92.0,0.0,19.0,7.0,588.0,2096.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-29,2.0,0.0,7.0,1.0,0.0,0.0,7.0,0.0,,2.0,11.0,1.0,0.0,0.0,8.0,1.0,5.0,170.0,0.0,0.0,0.0,6.0,2.0,0.0,430.0,0.0,6.0,1.0,0.0,0.0,0.0,3.0,172.0,,,0.0,0.0,,9.0,0.0,9.0,,0.0,0.0,4.0,0.0,,0.0,,0.0,9.0,0.0,0.0,0.0,7.0,12.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,427.0,,0.0,0.0,0.0,153.0,0.0,,1.0,,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,,9.0,0.0,71.0,11.0,80.0,2.0,31.0,5.0,323.0,0.0,0.0,19.0,,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,,163.0,8.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,145.0,0.0,0.0,1.0,7.0,2.0,1.0,0.0,,31.0,0.0,11.0,0.0,0.0,89.0,28.0,28.0,25.0,,0.0,,30.0,105.0,0.0,,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,10.0,1.0,0.0,453.0,0.0,,3.0,0.0,107.0,17.0,0.0,,0.0,,6.0,0.0,0.0,1.0,0.0,0.0,89.0,0.0,11.0,9.0,4421.0,2612.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-30,4.0,1.0,6.0,0.0,0.0,0.0,4.0,2.0,,2.0,4.0,1.0,0.0,0.0,5.0,0.0,5.0,93.0,0.0,0.0,0.0,0.0,4.0,0.0,493.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,155.0,,,0.0,3.0,,11.0,0.0,15.0,,2.0,0.0,2.0,3.0,,0.0,,9.0,9.0,0.0,0.0,0.0,8.0,17.0,12.0,1.0,0.0,0.0,2.0,0.0,0.0,,0.0,5.0,289.0,,0.0,0.0,0.0,156.0,1.0,,1.0,,0.0,,,0.0,,0.0,0.0,1.0,2.0,0.0,5.0,,12.0,0.0,75.0,8.0,71.0,1.0,42.0,7.0,285.0,0.0,1.0,17.0,,0.0,0.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,,0.0,0.0,2.0,0.0,1.0,0.0,,0.0,0.0,,127.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,7.0,4.0,3.0,1.0,,42.0,0.0,10.0,0.0,1.0,108.0,10.0,20.0,16.0,,0.0,,24.0,101.0,0.0,,0.0,0.0,,0.0,0.0,0.0,5.0,0.0,54.0,0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,268.0,0.0,,3.0,0.0,124.0,21.0,0.0,,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,93.0,0.0,11.0,7.0,676.0,2029.0,2.0,0.0,,6.0,0.0,0.0,2.0,0.0,0.0
2020-05-01,4.0,0.0,3.0,1.0,0.0,0.0,7.0,1.0,,0.0,5.0,1.0,0.0,0.0,2.0,0.0,4.0,109.0,0.0,1.0,0.0,7.0,1.0,0.0,406.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,227.0,,,0.0,0.0,,7.0,0.0,21.0,0.0,1.0,0.0,6.0,3.0,,0.0,,4.0,8.0,0.0,0.0,0.0,12.0,163.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,7.0,218.0,,0.0,0.0,1.0,113.0,0.0,,0.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,4.0,,11.0,0.0,69.0,8.0,63.0,1.0,33.0,3.0,269.0,1.0,0.0,25.0,,0.0,0.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,,2.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,113.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,98.0,1.0,0.0,1.0,10.0,4.0,0.0,0.0,,32.0,0.0,4.0,0.0,0.0,73.0,11.0,7.0,18.0,,2.0,,27.0,96.0,0.0,,0.0,0.0,,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,13.0,2.0,0.0,0.0,0.0,,5.0,0.0,67.0,17.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,11.0,6.0,741.0,1947.0,0.0,0.0,,-6.0,0.0,0.0,0.0,0.0,0.0
2020-05-02,4.0,0.0,6.0,1.0,0.0,0.0,12.0,0.0,,1.0,7.0,0.0,0.0,0.0,5.0,0.0,4.0,62.0,0.0,0.0,0.0,0.0,2.0,0.0,349.0,0.0,4.0,0.0,0.0,1.0,0.0,3.0,147.0,,,0.0,5.0,,13.0,0.0,10.0,0.0,1.0,0.0,2.0,2.0,,0.0,,5.0,15.0,0.0,0.0,0.0,13.0,308.0,9.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,2.0,135.0,,2.0,0.0,1.0,76.0,1.0,,3.0,,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,1.0,,12.0,0.0,100.0,31.0,65.0,1.0,21.0,4.0,474.0,0.0,0.0,19.0,,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,89.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,2.0,17.0,1.0,1.0,1.0,,23.0,0.0,5.0,0.0,0.0,76.0,24.0,13.0,16.0,,0.0,,27.0,53.0,0.0,,0.0,0.0,,0.0,0.0,0.0,7.0,0.0,10.0,0.0,1.0,1.0,1.0,2.0,3.0,7.0,0.0,0.0,557.0,0.0,,5.0,0.0,16.0,8.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,78.0,0.0,7.0,8.0,622.0,1426.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-03,13.0,0.0,4.0,1.0,0.0,0.0,9.0,2.0,,1.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,79.0,0.0,0.0,0.0,10.0,5.0,0.0,290.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,111.0,,,0.0,0.0,,13.0,0.0,16.0,0.0,0.0,0.0,2.0,1.0,,0.0,,3.0,9.0,0.0,0.0,0.0,7.0,193.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,10.0,137.0,,0.0,0.0,1.0,54.0,0.0,,1.0,,0.0,,,0.0,,0.0,0.0,0.0,1.0,0.0,6.0,,5.0,0.0,68.0,14.0,47.0,2.0,17.0,3.0,174.0,2.0,1.0,13.0,,0.0,2.0,2.0,0.0,5.0,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,0.0,2.0,0.0,1.0,0.0,,0.0,0.0,,93.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,69.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,,17.0,0.0,0.0,0.0,0.0,86.0,4.0,14.0,20.0,,0.0,,19.0,58.0,0.0,,0.0,0.0,,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,8.0,2.0,0.0,164.0,0.0,,0.0,0.0,10.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,9.0,7.0,315.0,1313.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-04,5.0,0.0,2.0,0.0,0.0,0.0,14.0,4.0,,1.0,2.0,1.0,0.0,0.0,5.0,0.0,4.0,80.0,0.0,0.0,0.0,6.0,1.0,0.0,316.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,208.0,,,0.0,0.0,,10.0,0.0,18.0,0.0,2.0,0.0,1.0,2.0,,0.0,,4.0,9.0,0.0,0.0,0.0,13.0,5.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,,0.0,10.0,304.0,,1.0,0.0,0.0,127.0,0.0,,2.0,,0.0,,,2.0,,2.0,0.0,0.0,2.0,0.0,1.0,,11.0,0.0,175.0,19.0,74.0,1.0,16.0,3.0,195.0,0.0,0.0,49.0,,0.0,2.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,0.0,,117.0,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,1.0,6.0,1.0,3.0,0.0,,19.0,0.0,3.0,0.0,0.0,58.0,16.0,20.0,20.0,,0.0,,28.0,76.0,0.0,,0.0,0.0,,0.0,0.0,2.0,7.0,1.0,4.0,0.0,1.0,0.0,1.0,1.0,3.0,7.0,2.0,0.0,164.0,1.0,,0.0,0.0,90.0,22.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,64.0,0.0,15.0,11.0,289.0,1240.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-05,5.0,0.0,5.0,1.0,0.0,0.0,4.0,1.0,,1.0,6.0,0.0,0.0,0.0,1.0,0.0,4.0,92.0,0.0,0.0,0.0,4.0,1.0,0.0,571.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,187.0,,,0.0,7.0,,5.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,,0.0,,5.0,10.0,0.0,0.0,0.0,8.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,6.0,333.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,,,0.0,,1.0,0.0,1.0,1.0,0.0,10.0,,12.0,0.0,127.0,8.0,63.0,4.0,20.0,3.0,236.0,1.0,0.0,20.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,3.0,1.0,,0.0,0.0,,236.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,87.0,1.0,0.0,1.0,5.0,1.0,1.0,1.0,,38.0,0.0,10.0,0.0,0.0,100.0,14.0,18.0,11.0,,0.0,,23.0,95.0,0.0,,0.0,0.0,,0.0,0.0,0.0,9.0,1.0,3.0,0.0,2.0,0.0,0.0,1.0,3.0,10.0,1.0,0.0,185.0,1.0,,4.0,0.0,85.0,11.0,0.0,,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,13.0,9.0,692.0,2142.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0
2020-05-06,9.0,0.0,6.0,0.0,0.0,0.0,9.0,0.0,,0.0,2.0,2.0,0.0,0.0,3.0,0.0,5.0,323.0,0.0,0.0,0.0,5.0,7.0,0.0,650.0,0.0,4.0,0.0,0.0,0.0,0.0,44.0,176.0,,,0.0,0.0,,6.0,0.0,19.0,1.0,1.0,0.0,2.0,0.0,,0.0,,5.0,3.0,0.0,1.0,0.0,8.0,49.0,17.0,1.0,1.0,0.0,0.0,1.0,0.0,,0.0,6.0,275.0,,0.0,0.0,0.0,282.0,0.0,,1.0,,0.0,,,2.0,,1.0,1.0,0.0,0.0,0.0,6.0,,10.0,0.0,92.0,23.0,78.0,0.0,36.0,1.0,369.0,0.0,0.0,0.0,,0.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,197.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,5.0,2.0,1.0,0.0,,50.0,0.0,8.0,0.0,0.0,89.0,21.0,17.0,15.0,,0.0,,23.0,86.0,0.0,,0.0,0.0,,0.0,0.0,0.0,9.0,1.0,3.0,0.0,3.0,2.0,0.0,1.0,1.0,5.0,1.0,0.0,244.0,0.0,,4.0,0.0,87.0,10.0,0.0,,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,64.0,0.0,11.0,11.0,649.0,2367.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0
2020-05-07,2.0,0.0,7.0,1.0,0.0,0.0,9.0,2.0,,0.0,1.0,0.0,0.0,0.0,13.0,0.0,4.0,76.0,0.0,0.0,0.0,11.0,4.0,0.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,,,0.0,10.0,,4.0,0.0,10.0,0.0,1.0,0.0,1.0,4.0,,0.0,,8.0,8.0,0.0,0.0,0.0,11.0,36.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,3.0,178.0,,2.0,0.0,0.0,117.0,0.0,,1.0,,0.0,,,2.0,,0.0,0.0,0.0,0.0,0.0,6.0,,10.0,0.0,104.0,35.0,68.0,0.0,28.0,1.0,274.0,2.0,0.0,21.0,,0.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,2.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,,257.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,4.0,4.0,1.0,1.0,2.0,,21.0,0.0,7.0,0.0,0.0,94.0,27.0,22.0,16.0,,0.0,,24.0,88.0,0.0,,0.0,0.0,,0.0,0.0,1.0,10.0,1.0,3.0,0.0,2.0,0.0,1.0,0.0,5.0,8.0,0.0,0.0,213.0,0.0,,3.0,0.0,99.0,5.0,0.0,,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,57.0,0.0,13.0,8.0,539.0,2231.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
2020-05-08,3.0,0.0,5.0,0.0,0.0,0.0,11.0,1.0,,0.0,5.0,0.0,0.0,0.0,7.0,0.0,5.0,106.0,0.0,0.0,0.0,4.0,8.0,0.0,827.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,156.0,,,0.0,1.0,,9.0,0.0,21.0,0.0,3.0,0.0,0.0,1.0,,0.0,,3.0,8.0,0.0,0.0,0.0,7.0,50.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,5.0,243.0,,0.0,0.0,1.0,118.0,0.0,,2.0,,0.0,,,1.0,,0.0,0.0,0.0,0.0,0.0,2.0,,9.0,0.0,96.0,13.0,55.0,2.0,26.0,5.0,243.0,0.0,0.0,13.0,,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,,199.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,2.0,10.0,1.0,1.0,1.0,,14.0,0.0,6.0,0.0,0.0,87.0,11.0,21.0,9.0,,0.0,,35.0,98.0,0.0,,0.0,0.0,,0.0,0.0,1.0,10.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,17.0,0.0,0.0,229.0,0.0,,7.0,0.0,135.0,13.0,0.0,,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,48.0,0.0,21.0,9.0,627.0,1518.0,1.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0
2020-05-09,6.0,0.0,6.0,1.0,0.0,0.0,7.0,1.0,,0.0,1.0,3.0,0.0,0.0,8.0,0.0,5.0,60.0,0.0,0.0,0.0,8.0,4.0,0.0,639.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,126.0,,,0.0,3.0,,10.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,,0.0,,3.0,4.0,0.0,0.0,0.0,5.0,13.0,11.0,1.0,0.0,0.0,4.0,0.0,1.0,,0.0,5.0,80.0,,0.0,0.0,0.0,39.0,4.0,,1.0,,0.0,,,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,,13.0,0.0,116.0,16.0,48.0,3.0,17.0,2.0,194.0,1.0,0.0,17.0,,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,1.0,0.0,2.0,0.0,,0.0,0.0,,193.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,,37.0,0.0,6.0,0.0,0.0,100.0,8.0,9.0,12.0,,1.0,,16.0,104.0,0.0,,0.0,0.0,,0.0,0.0,0.0,10.0,4.0,6.0,0.0,1.0,0.0,0.0,1.0,4.0,8.0,0.0,0.0,179.0,0.0,,5.0,0.0,45.0,7.0,0.0,,0.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,50.0,0.0,15.0,11.0,346.0,1615.0,0.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0
